r_m,r_R,chord_m,twist_deg
10.0,0.2,3.4,-7.946058583067008
10.25,0.205,3.3854077361735326,-7.865060249354564
10.500000000000002,0.21000000000000005,3.3708101225071987,-7.784062169094183
10.750000000000002,0.21500000000000002,3.3562070126508283,-7.703064342285864
11.000000000000002,0.22000000000000003,3.341598256006357,-7.622066768929607
11.250000000000002,0.22500000000000003,3.3269836977278264,-7.541069449025414
11.500000000000002,0.23000000000000004,3.3123631787213865,-7.460072382573284
11.750000000000002,0.23500000000000004,3.2977365356452917,-7.379075569573216
12.000000000000002,0.24000000000000005,3.283103600909903,-7.298079010025211
12.250000000000002,0.24500000000000002,3.268464202677688,-7.217082703929269
12.500000000000004,0.25000000000000006,3.253818164863221,-7.136086651285389
12.750000000000004,0.25500000000000006,3.2391653071331814,-7.055090852093571
13.000000000000004,0.26000000000000006,3.224505444906355,-6.974095306353817
13.250000000000004,0.26500000000000007,3.209838389353635,-6.893100014066125
13.500000000000004,0.2700000000000001,3.19516394739802,-6.812104975230495
13.750000000000004,0.2750000000000001,3.180481921714615,-6.731110189846929
14.000000000000004,0.2800000000000001,3.165792110730633,-6.650115657915426
14.250000000000004,0.2850000000000001,3.1510943086253875,-6.569121379435983
14.500000000000005,0.2900000000000001,3.136388305330307,-6.488127354408605
14.750000000000005,0.2950000000000001,3.121673886528918,-6.407133582833289
15.000000000000005,0.3000000000000001,3.1069508336568603,-6.326140064710035
15.250000000000005,0.3050000000000001,3.0922189239018736,-6.245146800038845
15.500000000000005,0.3100000000000001,3.077477930203808,-6.164153788819716
15.750000000000005,0.3150000000000001,3.0627276212546195,-6.083161031052651
16.000000000000007,0.3200000000000001,3.0479677614983682,-6.002168526737648
16.250000000000007,0.3250000000000001,3.033198111131223,-5.921176275874708
16.500000000000007,0.3300000000000001,3.0184184261014577,-5.840184278463832
16.750000000000007,0.33500000000000013,3.0036284581094517,-5.759192534505017
17.000000000000007,0.34000000000000014,2.9888279546076926,-5.678201043998264
17.250000000000007,0.34500000000000014,2.974016658800773,-5.597209806943575
17.500000000000007,0.35000000000000014,2.9591943096453908,-5.516218823340948
17.750000000000007,0.35500000000000015,2.9443606418503534,-5.435228093190384
18.000000000000007,0.36000000000000015,2.9295153858765715,-5.354237616491883
18.250000000000007,0.36500000000000016,2.9146582679370625,-5.273247393245445
18.500000000000007,0.37000000000000016,2.899789009996952,-5.1922574234510686
18.750000000000007,0.37500000000000017,2.8849073297734686,-5.1112677071087536
19.000000000000007,0.3800000000000001,2.8700129407359505,-5.030278244218504
19.250000000000007,0.3850000000000001,2.8551055521058397,-4.949289034780316
19.50000000000001,0.39000000000000024,2.8401848688566864,-4.8683000787941895
19.75000000000001,0.39500000000000024,2.8252505917141453,-4.787311376260128
20.00000000000001,0.4000000000000002,2.8103024171559783,-4.706322927178127
20.25000000000001,0.4050000000000002,2.795340037412054,-4.6253347315481905
20.50000000000001,0.4100000000000002,2.7803631404643463,-4.544346789370315
20.75000000000001,0.4150000000000002,2.765371410046936,-4.463359100644503
21.00000000000001,0.4200000000000002,2.7503645256460096,-4.382371665370753
21.25000000000001,0.4250000000000002,2.7353421624998617,-4.301384483549066
21.50000000000001,0.4300000000000002,2.720303991598889,-4.220397555179442
21.75000000000001,0.4350000000000002,2.7052496796855996,-4.139410880261882
22.00000000000001,0.4400000000000002,2.690178889254604,-4.058424458796383
22.25000000000001,0.44500000000000023,2.6750912785526215,-3.977438290782947
22.50000000000001,0.45000000000000023,2.659986501578476,-3.8964523762215726
22.75000000000001,0.45500000000000024,2.644864208083098,-3.815466715112261
23.00000000000001,0.4600000000000002,2.629724043569525,-3.734481307455014
23.25000000000001,0.4650000000000002,2.6145656492929006,-3.6534961532498285
23.500000000000014,0.4700000000000003,2.599388662260473,-3.5725112524967044
23.750000000000014,0.4750000000000003,2.5841927152316,-3.491526605195645
24.000000000000014,0.48000000000000026,2.5689774367177414,-3.4105422113466473
24.250000000000014,0.48500000000000026,2.553742450982467,-3.3295580709497123
24.500000000000014,0.49000000000000027,2.538487378041452,-3.2485741840048403
24.750000000000014,0.4950000000000003,2.5232118336624767,-3.1675905505120308
25.00000000000001,0.5000000000000002,2.507915429365428,-3.0866071704712845
25.250000000000018,0.5050000000000003,2.4925977724222985,-3.005624043882599
25.50000000000001,0.5100000000000002,2.4772584658571897,-2.9246411707459794
25.750000000000018,0.5150000000000003,2.4618971084463066,-2.8436585510614187
26.00000000000001,0.5200000000000002,2.446513294717961,-2.7626761848289236
26.250000000000018,0.5250000000000004,2.4311066149525726,-2.6816940720484888
26.500000000000014,0.5300000000000002,2.415676655182666,-2.6007122127201185
26.750000000000018,0.5350000000000004,2.400222997192871,-2.519730606843809
27.000000000000014,0.5400000000000003,2.3847452185199267,-2.4387492544195655
27.250000000000018,0.5450000000000004,2.3692428924526747,-2.357768155447381
27.500000000000014,0.5500000000000003,2.353715588032067,-2.276787309927263
27.750000000000018,0.5550000000000004,2.3381628700511583,-2.1958067178592025
28.000000000000014,0.5600000000000003,2.322584299055111,-2.1148263792432096
28.25000000000002,0.5650000000000004,2.3069794313411944,-2.033846294079275
28.500000000000014,0.5700000000000003,2.2913478189587835,-1.9528664623674072
28.75000000000002,0.5750000000000004,2.2756890097093585,-1.8718868841075986
29.000000000000014,0.5800000000000003,2.260002547146509,-1.790907559299856
29.25000000000002,0.5850000000000004,2.2442879705759267,-1.7099284879441723
29.500000000000014,0.5900000000000003,2.228544815055412,-1.6289496700405561
29.75000000000002,0.5950000000000004,2.2127726113948714,-1.547971105588997
30.000000000000014,0.6000000000000003,2.1969708861563175,-1.4669927945895063
30.25000000000002,0.6050000000000004,2.181139161653869,-1.3860147370420717
30.500000000000014,0.6100000000000003,2.1652769559537512,-1.3050369329467053
30.75000000000002,0.6150000000000004,2.1493837828742954,-1.2240593823033978
31.000000000000018,0.6200000000000003,2.133459151985939,-1.1430820851121575
31.25000000000002,0.6250000000000004,2.1175025686112265,-1.0621050413729742
31.500000000000018,0.6300000000000003,2.1015135338248085,-0.9811282510858592
31.75000000000002,0.6350000000000005,2.085491544453439,-0.9001517142508024
32.000000000000014,0.6400000000000002,2.069436093075984,-0.8191754308678119
32.25000000000002,0.6450000000000005,2.0533466680234094,-0.7381994009368787
32.500000000000014,0.6500000000000002,2.037222753378792,-0.6572236244580144
32.75000000000002,0.6550000000000005,2.0210638289773133,-0.5762481014312083
33.00000000000002,0.6600000000000005,2.0048693704062615,-0.4952728318564684
33.25000000000002,0.6650000000000005,1.988638849005029,-0.41429781573378677
33.50000000000002,0.6700000000000004,1.9723717318651188,-0.33332305306317306
33.75000000000002,0.6750000000000004,1.956067481830135,-0.25234854384461763
34.00000000000002,0.6800000000000004,1.9397255574957917,-0.17137428807812838
34.25000000000003,0.6850000000000006,1.9233454132099068,-0.09040028576369737
34.50000000000002,0.6900000000000004,1.9069264990724077,-0.009426536901333441
34.75000000000003,0.6950000000000006,1.890468260935324,0.07154695850897048
35.00000000000002,0.7000000000000004,1.8739701404027953,0.15252020046721085
35.25000000000003,0.7050000000000005,1.8574315748310644,0.23349318897339033
35.50000000000002,0.7100000000000004,1.8408519973284834,0.3144659240275036
35.75000000000003,0.7150000000000005,1.8242308367555071,0.3954384056295578
36.00000000000002,0.7200000000000004,1.8075675177247006,0.47641063377954573
36.25000000000003,0.7250000000000005,1.7908614606007307,0.5573826084774746
36.50000000000002,0.7300000000000004,1.774112081500376,0.6383543297233372
36.75000000000003,0.7350000000000005,1.7573187922925149,0.7193257975171417
37.00000000000002,0.7400000000000004,1.7404810005981384,0.8002970118588789
37.25000000000003,0.7450000000000006,1.7235981097903394,0.8812679727485563
37.50000000000002,0.7500000000000004,1.7066695189943193,0.9622386801861691
37.75000000000003,0.7550000000000006,1.6896946230873835,1.043209134171723
38.00000000000002,0.7600000000000005,1.6726728126989472,1.1241793347052096
38.25000000000003,0.7650000000000006,1.6556034742105281,1.2051492817866363
38.50000000000002,0.7700000000000005,1.6384859897557533,1.286118975415998
38.75000000000003,0.7750000000000006,1.6213197372203532,1.3670884155933003
39.00000000000002,0.7800000000000005,1.6041040902421677,1.4480576023185368
39.25000000000003,0.7850000000000006,1.5868384182111404,1.5290265355917128
39.50000000000002,0.7900000000000005,1.5695220862693224,1.6099952154128234
39.75000000000003,0.7950000000000006,1.5521544553108693,1.6909636417818763
40.00000000000002,0.8000000000000004,1.5347348819820468,1.7719318146988619
40.25000000000003,0.8050000000000006,1.517262718681223,1.8528997341637876
40.50000000000003,0.8100000000000006,1.499737313558875,1.9338674001766476
40.75000000000003,0.8150000000000006,1.4821580105175822,2.0148348127374494
41.00000000000003,0.8200000000000006,1.4645241492120364,2.095801971846184
41.25000000000003,0.8250000000000006,1.4468350650490296,2.176768877502859
41.50000000000003,0.8300000000000005,1.429090089187465,2.2577355297074684
41.75000000000003,0.8350000000000005,1.4112885485383473,2.3387019284600195
42.00000000000003,0.8400000000000005,1.3934297657647923,2.4196680737605036
42.25000000000003,0.8450000000000005,1.3755130592820177,2.500633965608928
42.50000000000003,0.8500000000000005,1.3575377432573519,2.5815996040052873
42.750000000000036,0.8550000000000008,1.339503127610224,2.662564988949588
43.00000000000003,0.8600000000000005,1.321408518012176,2.743530120441821
43.250000000000036,0.8650000000000007,1.30325321588685,2.8244949984819954
43.50000000000003,0.8700000000000006,1.2850365184099988,2.9054596230701035
43.750000000000036,0.8750000000000007,1.266757718509478,2.9864239942061523
44.00000000000003,0.8800000000000006,1.2484161048652531,3.0673881118901365
44.250000000000036,0.8850000000000007,1.2300109619093929,3.1483519761220586
44.50000000000003,0.8900000000000006,1.211541569826074,3.229315586901916
44.750000000000036,0.8950000000000007,1.1930072045515785,3.3102789442297156
45.00000000000003,0.9000000000000006,1.1744071377742957,3.3912420481054477
45.250000000000036,0.9050000000000007,1.1557406369347192,3.4722048985291205
45.50000000000003,0.9100000000000006,1.1370069652254517,3.5531674955007273
45.750000000000036,0.9150000000000007,1.1182053815911996,3.6341298390202765
46.00000000000003,0.9200000000000006,1.0993351407287786,3.715091929087758
46.250000000000036,0.9250000000000007,1.0803954930871056,3.7960537657031796
46.50000000000003,0.9300000000000006,1.0613856848672096,3.877015348866536
46.750000000000036,0.9350000000000007,1.0423049580222221,3.957976678577833
47.00000000000003,0.9400000000000006,1.0231525502573824,4.038937754837064
47.250000000000036,0.9450000000000007,1.0039276950300344,4.119898577644235
47.50000000000003,0.9500000000000006,0.9846296215496312,4.200859146999341
47.750000000000036,0.9550000000000007,0.9652575547777291,4.281819462902389
48.00000000000003,0.9600000000000005,0.9458107154279929,4.3627795253533685
48.250000000000036,0.9650000000000007,0.9262883199661922,4.44373933435229
48.50000000000003,0.9700000000000005,0.906689580610204,4.5246988898991445
48.750000000000036,0.9750000000000008,0.8870137053300099,4.605658191993942
49.000000000000036,0.9800000000000008,0.8672598978477009,4.6866172406366715
49.250000000000036,0.9850000000000008,0.8474273576374701,4.767576035827341
49.500000000000036,0.9900000000000007,0.8275152799256211,4.848534577565945
49.750000000000036,0.9950000000000007,0.8075228556905593,4.92949286585249
50.000000000000036,1.0000000000000007,0.7874492716628011,5.010450900686969
